id;descripcion;capacidad;regional;ciudad
4976;Sal—n 05;20;19;576
4977;Sal—n 05;20;18;577
4978;Sal—n 05;20;70;578
4979;Sal—n 05;20;25;579
4980;Sal—n 05;20;52;580
4981;Sal—n 05;20;15;581
4982;Sal—n 05;20;23;582
4983;Sal—n 05;20;73;583
4984;Sal—n 05;20;5;584
4985;Sal—n 05;20;5;585
4986;Sal—n 05;20;54;586
4987;Sal—n 05;20;15;587
4988;Sal—n 05;20;68;588
4989;Sal—n 05;20;5;589
4990;Sal—n 05;20;25;590
4991;Sal—n 05;20;52;591
4992;Sal—n 05;20;73;592
4993;Sal—n 05;20;5;593
4994;Sal—n 05;20;5;594
4995;Sal—n 05;20;17;595
4996;Sal—n 05;20;41;596
4997;Sal—n 05;20;25;597
4998;Sal—n 05;20;25;598
4999;Sal—n 05;20;25;599
5000;Sal—n 05;20;15;600
5001;Sal—n 05;20;25;601
5002;Sal—n 05;20;17;602
5003;Sal—n 05;20;13;603
5004;Sal—n 05;20;27;604
5005;Sal—n 05;20;47;605
5006;Sal—n 05;20;15;606
5007;Sal—n 05;20;85;607
5008;Sal—n 05;20;27;608
5009;Sal—n 05;20;41;609
5010;Sal—n 05;20;76;610
5011;Sal—n 05;20;68;611
5012;Sal—n 05;20;54;612
5013;Sal—n 05;20;68;613
5014;Sal—n 05;20;15;614
5015;Sal—n 05;20;5;615
5016;Sal—n 05;20;52;616
5017;Sal—n 05;20;68;617
5018;Sal—n 05;20;41;618
5019;Sal—n 05;20;86;619
5020;Sal—n 05;20;85;620
5021;Sal—n 05;20;73;621
5022;Sal—n 05;20;52;622
5023;Sal—n 05;20;15;623
5024;Sal—n 05;20;70;624
5025;Sal—n 05;20;15;625
5026;Sal—n 05;20;25;626
5027;Sal—n 05;20;19;627
5028;Sal—n 05;20;41;628
5029;Sal—n 05;20;20;629
5030;Sal—n 05;20;25;630
5031;Sal—n 05;20;15;631
5032;Sal—n 05;20;15;632
5033;Sal—n 05;20;41;633
5034;Sal—n 05;20;17;634
5035;Sal—n 05;20;41;635
5036;Sal—n 05;20;68;636
5037;Sal—n 05;20;8;637
5038;Sal—n 05;20;68;638
5039;Sal—n 05;20;76;639
5040;Sal—n 05;20;70;640
5041;Sal—n 05;20;73;641
5042;Sal—n 05;20;54;642
5043;Sal—n 05;20;54;643
5044;Sal—n 05;20;25;644
5045;Sal—n 05;20;15;645
5046;Sal—n 05;20;25;646
5047;Sal—n 05;20;25;647
5048;Sal—n 05;20;19;648
5049;Sal—n 05;20;15;649
5050;Sal—n 05;20;15;650
5051;Sal—n 05;20;85;651
5052;Sal—n 05;20;15;652
5053;Sal—n 05;20;47;653
5054;Sal—n 05;20;20;654
5055;Sal—n 05;20;17;655
5056;Sal—n 05;20;5;656
5057;Sal—n 05;20;66;657
5058;Sal—n 05;20;15;658
5059;Sal—n 05;20;5;659
5060;Sal—n 05;20;19;660
5061;Sal—n 05;20;68;661
5062;Sal—n 05;20;73;662
5063;Sal—n 05;20;19;663
5064;Sal—n 05;20;63;664
5065;Sal—n 05;20;47;665
5066;Sal—n 05;20;68;666
5067;Sal—n 05;20;13;667
5068;Sal—n 05;20;8;668
5069;Sal—n 05;20;15;669
5070;Sal—n 05;20;41;670
5071;Sal—n 05;20;41;671
5072;Sal—n 05;20;47;672
5073;Sal—n 05;20;73;673
5074;Sal—n 05;20;23;674
5075;Sal—n 05;20;47;675
5076;Sal—n 05;20;52;676
5077;Sal—n 05;20;8;677
5078;Sal—n 05;20;8;678
5079;Sal—n 05;20;19;679
5080;Sal—n 05;20;85;680
5081;Sal—n 05;20;52;681
5082;Sal—n 05;20;76;682
5083;Sal—n 05;20;73;683
5084;Sal—n 05;20;52;684
5085;Sal—n 05;20;88;685
5086;Sal—n 05;20;20;686
5087;Sal—n 05;20;23;687
5088;Sal—n 05;20;66;688
5089;Sal—n 05;20;5;689
5090;Sal—n 05;20;47;690
5091;Sal—n 05;20;68;691
5092;Sal—n 05;20;52;692
5093;Sal—n 05;20;86;693
5094;Sal—n 05;20;5;694
5095;Sal—n 05;20;15;695
5096;Sal—n 05;20;86;696
5097;Sal—n 05;20;99;697
5098;Sal—n 05;20;8;698
5099;Sal—n 05;20;50;699
5100;Sal—n 05;20;23;700
5101;Sal—n 05;20;50;701
5102;Sal—n 05;20;86;702
5103;Sal—n 05;20;86;703
5104;Sal—n 05;20;23;704
5105;Sal—n 05;20;50;705
5106;Sal—n 05;20;50;706
5107;Sal—n 05;20;5;707
5108;Sal—n 05;20;91;708
5109;Sal—n 05;20;68;709
5110;Sal—n 05;20;18;710
5111;Sal—n 05;20;50;711
5112;Sal—n 05;20;81;712
5113;Sal—n 05;20;25;713
5114;Sal—n 05;20;54;714
5115;Sal—n 05;20;19;715
5116;Sal—n 05;20;5;716
5117;Sal—n 05;20;68;717
5118;Sal—n 05;20;25;718
5119;Sal—n 05;20;52;719
5120;Sal—n 05;20;19;720
5121;Sal—n 05;20;73;721
5122;Sal—n 05;20;23;722
5123;Sal—n 05;20;17;723
5124;Sal—n 05;20;15;724
5125;Sal—n 05;20;19;725
5126;Sal—n 05;20;68;726
5127;Sal—n 05;20;25;727
5128;Sal—n 05;20;25;728
5129;Sal—n 05;20;27;729
5130;Sal—n 05;20;63;730
5131;Sal—n 05;20;66;731
5132;Sal—n 05;20;15;732
5133;Sal—n 05;20;25;733
5134;Sal—n 05;20;54;734
5135;Sal—n 05;20;15;735
5136;Sal—n 05;20;85;736
5137;Sal—n 05;20;13;737
5138;Sal—n 05;20;5;738
5139;Sal—n 05;20;47;739
5140;Sal—n 05;20;8;740
5141;Sal—n 05;20;50;741
5142;Sal—n 05;20;76;742
5143;Sal—n 05;20;5;743
5144;Sal—n 05;20;25;744
5145;Sal—n 05;20;52;745
5146;Sal—n 05;20;68;746
5147;Sal—n 05;20;73;747
5148;Sal—n 05;20;76;748
5149;Sal—n 05;20;44;749
5150;Sal—n 05;20;17;750
5151;Sal—n 05;20;41;751
5152;Sal—n 05;20;52;752
5153;Sal—n 05;20;76;753
5154;Sal—n 05;20;73;754
5155;Sal—n 05;20;15;755
5156;Sal—n 05;20;19;756
5157;Sal—n 05;20;73;757
5158;Sal—n 05;20;15;758
5159;Sal—n 05;20;27;759
5160;Sal—n 05;20;27;760
5161;Sal—n 05;20;17;761
5162;Sal—n 05;20;13;762
5163;Sal—n 05;20;20;763
5164;Sal—n 05;20;5;764
5165;Sal—n 05;20;27;765
5166;Sal—n 05;20;68;766
5167;Sal—n 05;20;8;767
5168;Sal—n 05;20;5;768
5169;Sal—n 05;20;8;769
5170;Sal—n 05;20;85;770
5171;Sal—n 05;20;47;771
5172;Sal—n 05;20;5;772
5173;Sal—n 05;20;15;773
5174;Sal—n 05;20;23;774
5175;Sal—n 05;20;41;775
5176;Sal—n 05;20;17;776
5177;Sal—n 05;20;47;777
5178;Sal—n 05;20;54;778
5179;Sal—n 05;20;73;779
5180;Sal—n 05;20;63;780
5181;Sal—n 05;20;5;781
5182;Sal—n 05;20;15;782
5183;Sal—n 05;20;52;783
5184;Sal—n 05;20;17;784
5185;Sal—n 05;20;70;785
5186;Sal—n 05;20;41;786
5187;Sal—n 05;20;20;787
5188;Sal—n 05;20;68;788
5189;Sal—n 05;20;23;789
5190;Sal—n 05;20;5;790
5191;Sal—n 05;20;23;791
5192;Sal—n 05;20;73;792
5193;Sal—n 05;20;25;793
5194;Sal—n 05;20;68;794
5195;Sal—n 05;20;70;795
5196;Sal—n 05;20;25;796
5197;Sal—n 05;20;52;797
5198;Sal—n 05;20;23;798
5199;Sal—n 05;20;54;799
5200;Sal—n 05;20;5;800
5201;Sal—n 05;20;23;801
5202;Sal—n 05;20;50;802
5203;Sal—n 05;20;25;803
5204;Sal—n 05;20;54;804
5205;Sal—n 05;20;13;805
5206;Sal—n 05;20;20;806
5207;Sal—n 05;20;15;807
5208;Sal—n 05;20;13;808
5209;Sal—n 05;20;13;809
5210;Sal—n 05;20;5;810
5211;Sal—n 05;20;25;811
5212;Sal—n 05;20;86;812
5213;Sal—n 05;20;68;813
5214;Sal—n 05;20;13;814
5215;Sal—n 05;20;13;815
5216;Sal—n 05;20;5;816
5217;Sal—n 05;20;68;817
5218;Sal—n 05;20;17;818
5219;Sal—n 05;20;68;819
5220;Sal—n 05;20;5;820
5221;Sal—n 05;20;15;821
5222;Sal—n 05;20;23;822
5223;Sal—n 05;20;18;823
5224;Sal—n 05;20;95;824
5225;Sal—n 05;20;27;825
5226;Sal—n 05;20;50;826
5227;Sal—n 05;20;70;827
5228;Sal—n 05;20;13;828
5229;Sal—n 05;20;52;829
5230;Sal—n 05;20;25;830
5231;Sal—n 05;20;5;831
5232;Sal—n 05;20;44;832
5233;Sal—n 05;20;50;833
5234;Sal—n 05;20;52;834
5235;Sal—n 05;20;73;835
5236;Sal—n 05;20;5;836
5237;Sal—n 05;20;15;837
5238;Sal—n 05;20;85;838
5239;Sal—n 05;20;70;839
5240;Sal—n 05;20;20;840
5241;Sal—n 05;20;50;841
5242;Sal—n 05;20;13;842
5243;Sal—n 05;20;15;843
5244;Sal—n 05;20;68;844
5245;Sal—n 05;20;86;845
5246;Sal—n 05;20;15;846
5247;Sal—n 05;20;70;847
5248;Sal—n 05;20;13;848
5249;Sal—n 05;20;52;849
5250;Sal—n 05;20;15;850
5251;Sal—n 05;20;5;851
5252;Sal—n 05;20;70;852
5253;Sal—n 05;20;76;853
5254;Sal—n 05;20;52;854
5255;Sal—n 05;20;5;855
5256;Sal—n 05;20;23;856
5257;Sal—n 05;20;5;857
5258;Sal—n 05;20;5;858
5259;Sal—n 05;20;19;859
5260;Sal—n 05;20;47;860
5261;Sal—n 05;20;5;861
5262;Sal—n 05;20;18;862
5263;Sal—n 05;20;68;863
5264;Sal—n 05;20;47;864
5265;Sal—n 05;20;52;865
5266;Sal—n 05;20;47;866
5267;Sal—n 05;20;5;867
5268;Sal—n 05;20;68;868
5269;Sal—n 05;20;52;869
5270;Sal—n 05;20;47;870
5271;Sal—n 05;20;13;871
5272;Sal—n 05;20;5;872
5273;Sal—n 05;20;27;873
5274;Sal—n 05;20;68;874
5275;Sal—n 05;20;73;875
5276;Sal—n 05;20;8;876
5277;Sal—n 05;20;47;877
5278;Sal—n 05;20;15;878
5279;Sal—n 05;20;41;879
5280;Sal—n 05;20;13;880
5281;Sal—n 05;20;19;881
5282;Sal—n 05;20;66;882
5283;Sal—n 05;20;5;883
5284;Sal—n 05;20;15;884
5285;Sal—n 05;20;13;885
5286;Sal—n 05;20;99;886
5287;Sal—n 05;20;15;887
5288;Sal—n 05;20;15;888
5289;Sal—n 05;20;19;889
5290;Sal—n 05;20;54;890
5291;Sal—n 05;20;86;891
5292;Sal—n 05;20;5;892
5293;Sal—n 05;20;8;893
5294;Sal—n 05;20;5;894
5295;Sal—n 05;20;66;895
5296;Sal—n 05;20;52;896
5297;Sal—n 05;20;81;897
5298;Sal—n 05;20;54;898
5299;Sal—n 05;20;25;899
5300;Sal—n 05;20;15;900
5301;Sal—n 05;20;15;901
5302;Sal—n 05;20;5;902
5303;Sal—n 05;20;25;903
5304;Sal—n 05;20;76;904
5305;Sal—n 05;20;15;905
5306;Sal—n 05;20;25;906
5307;Sal—n 05;20;86;907
5308;Sal—n 05;20;54;908
5309;Sal—n 05;20;25;909
5310;Sal—n 05;20;19;910
5311;Sal—n 05;20;68;911
5312;Sal—n 05;20;25;912
5313;Sal—n 05;20;13;913
5314;Sal—n 05;20;70;914
5315;Sal—n 05;20;70;915
5316;Sal—n 05;20;27;916
5317;Sal—n 05;20;47;917
5318;Sal—n 05;20;25;918
5319;Sal—n 05;20;15;919
5320;Sal—n 05;20;15;920
5321;Sal—n 05;20;68;921
5322;Sal—n 05;20;15;922
5323;Sal—n 05;20;15;923
5324;Sal—n 05;20;18;924
5325;Sal—n 05;20;8;925
5326;Sal—n 05;20;18;926
5327;Sal—n 05;20;15;927
5328;Sal—n 05;20;5;928
5329;Sal—n 05;20;5;929
5330;Sal—n 05;20;13;930
5331;Sal—n 05;20;25;931
5332;Sal—n 05;20;15;932
5333;Sal—n 05;20;15;933
5334;Sal—n 05;20;15;934
5335;Sal—n 05;20;19;935
5336;Sal—n 05;20;52;936
5337;Sal—n 05;20;68;937
5338;Sal—n 05;20;8;938
5339;Sal—n 05;20;41;939
5340;Sal—n 05;20;25;940
5341;Sal—n 05;20;19;941
5342;Sal—n 05;20;68;942
5343;Sal—n 05;20;70;943
5344;Sal—n 05;20;25;944
5345;Sal—n 05;20;25;945
5346;Sal—n 05;20;17;946
5347;Sal—n 05;20;68;947
5348;Sal—n 05;20;25;948
5349;Sal—n 05;20;15;949
5350;Sal—n 05;20;15;950
5351;Sal—n 05;20;25;951
5352;Sal—n 05;20;15;952
5353;Sal—n 05;20;19;953
5354;Sal—n 05;20;73;954
5355;Sal—n 05;20;85;955
5356;Sal—n 05;20;15;956
5357;Sal—n 05;20;25;957
5358;Sal—n 05;20;27;958
5359;Sal—n 05;20;13;959
5360;Sal—n 05;20;20;960
5361;Sal—n 05;20;81;961
5362;Sal—n 05;20;52;962
5363;Sal—n 05;20;52;963
5364;Sal—n 05;20;97;964
5365;Sal—n 05;20;5;965
5366;Sal—n 05;20;41;966
5367;Sal—n 05;20;5;967
5368;Sal—n 05;20;15;968
5369;Sal—n 05;20;85;969
5370;Sal—n 05;20;25;970
5371;Sal—n 05;20;41;971
5372;Sal—n 05;20;25;972
5373;Sal—n 05;20;47;973
5374;Sal—n 05;20;25;974
5375;Sal—n 05;20;15;975
5376;Sal—n 05;20;54;976
5377;Sal—n 05;20;41;977
5378;Sal—n 05;20;41;978
5379;Sal—n 05;20;25;979
5380;Sal—n 05;20;15;980
5381;Sal—n 05;20;15;981
5382;Sal—n 05;20;25;982
5383;Sal—n 05;20;54;983
5384;Sal—n 05;20;23;984
5385;Sal—n 05;20;41;985
5386;Sal—n 05;20;19;986
5387;Sal—n 05;20;19;987
5388;Sal—n 05;20;15;988
5389;Sal—n 05;20;15;989
5390;Sal—n 05;20;13;990
5391;Sal—n 05;20;5;991
5392;Sal—n 05;20;15;992
5393;Sal—n 05;20;25;993
5394;Sal—n 05;20;25;994
5395;Sal—n 05;20;15;995
5396;Sal—n 05;20;5;996
5397;Sal—n 05;20;54;997
5398;Sal—n 05;20;70;998
5399;Sal—n 05;20;70;999
5400;Sal—n 05;20;68;1000
5401;Sal—n 05;20;15;1001
5402;Sal—n 05;20;25;1002
5403;Sal—n 05;20;19;1003
5404;Sal—n 05;20;76;1004
5405;Sal—n 05;20;15;1005
5406;Sal—n 05;20;19;1006
5407;Sal—n 05;20;85;1007
5408;Sal—n 05;20;76;1008
5409;Sal—n 05;20;8;1009
5410;Sal—n 05;20;23;1010
5411;Sal—n 05;20;76;1011
5412;Sal—n 05;20;52;1012
5413;Sal—n 05;20;15;1013
5414;Sal—n 05;20;15;1014
5415;Sal—n 05;20;13;1015
5416;Sal—n 05;20;13;1016
5417;Sal—n 05;20;5;1017
5418;Sal—n 05;20;15;1018
5419;Sal—n 05;20;15;1019
5420;Sal—n 05;20;15;1020
5421;Sal—n 05;20;85;1021
5422;Sal—n 05;20;5;1022
5423;Sal—n 05;20;52;1023
5424;Sal—n 05;20;25;1024
5425;Sal—n 05;20;25;1025
5426;Sal—n 05;20;25;1026
5427;Sal—n 05;20;76;1027
5428;Sal—n 05;20;25;1028
5429;Sal—n 05;20;27;1029
5430;Sal—n 05;20;27;1030
5431;Sal—n 05;20;5;1031
5432;Sal—n 05;20;50;1032
5433;Sal—n 05;20;44;1033
5434;Sal—n 05;20;5;1034
5435;Sal—n 05;20;44;1035
5436;Sal—n 05;20;8;1036
5437;Sal—n 05;20;5;1037
5438;Sal—n 05;20;23;1038
5439;Sal—n 05;20;68;1039
5440;Sal—n 05;20;73;1040
5441;Sal—n 05;20;86;1041
5442;Sal—n 05;20;20;1042
5443;Sal—n 05;20;5;1043
5444;Sal—n 05;20;18;1044
5445;Sal—n 05;20;5;1045
5446;Sal—n 05;20;73;1046
5447;Sal—n 05;20;5;1047
5448;Sal—n 05;20;25;1048
5449;Sal—n 05;20;15;1049
5450;Sal—n 05;20;25;1050
5451;Sal—n 05;20;76;1051
5452;Sal—n 05;20;68;1052
5453;Sal—n 05;20;25;1053
5454;Sal—n 05;20;5;1054
5455;Sal—n 05;20;76;1055
5456;Sal—n 05;20;54;1056
5457;Sal—n 05;20;19;1057
5458;Sal—n 05;20;15;1058
5459;Sal—n 05;20;54;1059
5460;Sal—n 05;20;86;1060
5461;Sal—n 05;20;25;1061
5462;Sal—n 05;20;73;1062
5463;Sal—n 05;20;17;1063
5464;Sal—n 05;20;13;1064
5465;Sal—n 05;20;44;1065
5466;Sal—n 05;20;68;1066
5467;Sal—n 05;20;85;1067
5468;Sal—n 05;20;25;1068
5469;Sal—n 05;20;73;1069
5470;Sal—n 05;20;50;1070
5471;Sal—n 05;20;41;1071
5472;Sal—n 05;20;25;1072
5473;Sal—n 05;20;25;1073
5474;Sal—n 05;20;15;1074
5475;Sal—n 05;20;50;1075
5476;Sal—n 05;20;17;1076
5477;Sal—n 05;20;68;1077
5478;Sal—n 05;20;25;1078
5479;Sal—n 05;20;52;1079
5480;Sal—n 05;20;41;1080
5481;Sal—n 05;20;5;1081
5482;Sal—n 05;20;5;1082
5483;Sal—n 05;20;5;1083
5484;Sal—n 05;20;5;1084
5485;Sal—n 05;20;85;1085
5486;Sal—n 05;20;76;1086
5487;Sal—n 05;20;76;1087
5488;Sal—n 05;20;13;1088
5489;Sal—n 05;20;68;1089
5490;Sal—n 05;20;47;1090
5491;Sal—n 05;20;5;1091
5492;Sal—n 05;20;76;1092
5493;Sal—n 05;20;15;1093
5494;Sal—n 05;20;25;1094
5495;Sal—n 05;20;25;1095
5496;Sal—n 05;20;47;1096
5497;Sal—n 05;20;54;1097
5498;Sal—n 05;20;41;1098
5499;Sal—n 05;20;15;1099
5500;Sal—n 05;20;25;1100

